order_id,customer_id,product_id,product_name,category,price,quantity,payment_method,order_date,delivery_time_days,region,returned,shipping_cost,total_amount,customer_age,customer_gender
O09304,C00608,P0016,Organic Snacks Pack,Grocery,26.06,4,Credit Card,2023-09-22,5,North America,No,8.43,112.67,42,Male
O09305,C01124,P0003,Wireless Earbuds,Electronics,135.63,1,Gift Card,2025-05-05,14,Africa,No,5.11,140.74,27,Male
O09306,C03110,P0015,Perfume,Beauty,111.39,3,Credit Card,2024-08-05,14,Africa,No,18.53,352.7,41,Male
O09307,C02694,P0006,Sneakers,Fashion,124.16,2,Debit Card,2025-04-16,2,North America,No,24.02,272.34,37,Female
O09308,C02398,P0010,Building Blocks,Toys,40.95,4,Credit Card,2024-11-21,7,Africa,No,24.1,187.9,21,Male
O09309,C01315,P0007,Jacket,Fashion,160.74,1,Debit Card,2024-07-30,11,Europe,No,23.12,183.86,28,Male
O09310,C00607,P0004,Smart TV,Electronics,964.44,3,Credit Card,2023-12-09,9,Asia,No,21.17,2914.49,42,Female
O09311,C03518,P0011,Remote Control Car,Toys,84.41,1,Gift Card,2024-12-15,2,South America,Yes,8.57,92.98,12,Male
O09312,C00607,P0002,Laptop,Electronics,1127.05,2,Credit Card,2025-08-02,1,Africa,Yes,21.39,2275.49,29,Female
O09313,C00435,P0017,Coffee Beans,Grocery,19.47,1,Credit Card,2024-06-21,4,South America,No,21.36,40.83,63,Male
O09314,C00490,P0011,Remote Control Car,Toys,83.95,3,Credit Card,2024-03-20,1,North America,No,22.54,274.39,18,Female
O09315,C02155,P0009,Coffee Maker,Home,82.47,4,Debit Card,2025-09-04,4,North America,No,19.3,349.18,48,Female
O09316,C00058,P0009,Coffee Maker,Home,84.6,4,PayPal,2024-10-15,2,Africa,No,8.25,346.65,41,Female
O09317,C01402,P0003,Wireless Earbuds,Electronics,129.79,4,Credit Card,2023-09-07,7,North America,No,13.06,532.22,33,Female
O09318,C03359,P0008,Vacuum Cleaner,Home,264.39,4,Debit Card,2023-08-03,10,Africa,No,17.29,1074.85,27,Male
O09319,C01050,P0017,Coffee Beans,Grocery,19.17,2,Debit Card,2023-09-23,2,Europe,No,16.1,54.44,27,Male
O09320,C00435,P0009,Coffee Maker,Home,90.54,2,Debit Card,2024-07-20,13,Europe,Yes,7.73,188.81,47,Male
O09321,C02035,P0013,Dumbbells,Sports,75.72,1,Credit Card,2025-05-11,8,North America,Yes,7.62,83.34,16,Female
O09322,C02625,P0005,Jeans,Fashion,56.15,3,Credit Card,2023-10-23,13,Asia,No,10.49,178.94,26,Male
O09323,C03746,P0006,Sneakers,Fashion,127.74,4,Gift Card,2025-06-21,8,North America,No,20.68,531.64,46,Female
O09324,C02803,P0009,Coffee Maker,Home,82.94,4,Gift Card,2025-01-07,5,Asia,No,17.76,349.52,45,Male
O09325,C01187,P0016,Organic Snacks Pack,Grocery,24.01,1,Debit Card,2024-10-05,14,Africa,No,7.49,31.5,23,Male
O09326,C01402,P0014,Skin Care Set,Beauty,80.73,3,Gift Card,2025-04-29,6,South America,No,7.01,249.2,20,Female
O09327,C03604,P0008,Vacuum Cleaner,Home,263.28,4,PayPal,2025-03-20,14,Africa,No,8.0,1061.12,16,Female
O09328,C01718,P0003,Wireless Earbuds,Electronics,118.96,2,Gift Card,2025-07-07,14,North America,No,17.53,255.45,33,Female
O09329,C02803,P0008,Vacuum Cleaner,Home,239.02,2,Gift Card,2025-02-14,11,South America,Yes,24.13,502.17,17,Female
O09330,C03161,P0017,Coffee Beans,Grocery,17.29,2,PayPal,2023-11-25,7,Africa,No,13.56,48.14,16,Female
O09331,C02200,P0001,Smartphone,Electronics,654.68,1,PayPal,2025-09-01,7,South America,No,24.08,678.76,33,Female
O09332,C01130,P0017,Coffee Beans,Grocery,19.78,2,PayPal,2024-11-17,3,South America,No,15.9,55.46,29,Female
O09333,C02999,P0017,Coffee Beans,Grocery,17.08,1,Credit Card,2025-07-21,10,North America,Yes,10.9,27.98,17,Male
O09334,C00213,P0014,Skin Care Set,Beauty,79.76,4,PayPal,2025-11-19,10,Europe,No,18.26,337.3,15,Male
O09335,C01558,P0012,Yoga Mat,Sports,28.41,2,Credit Card,2024-06-30,6,Asia,No,7.58,64.4,43,Male
O09336,C00457,P0011,Remote Control Car,Toys,83.96,4,Credit Card,2024-10-09,13,South America,No,9.55,345.39,39,Male
O09337,C00457,P0001,Smartphone,Electronics,766.18,2,Gift Card,2025-09-06,8,South America,No,21.2,1553.56,22,Male
O09338,C02184,P0006,Sneakers,Fashion,121.74,2,Debit Card,2023-04-06,7,North America,No,8.86,252.34,36,Male
O09339,C02974,P0005,Jeans,Fashion,53.55,4,Gift Card,2023-04-16,14,Africa,No,8.82,223.02,36,Female
O09340,C03248,P0008,Vacuum Cleaner,Home,261.11,2,PayPal,2023-09-30,3,Europe,No,17.73,539.95,35,Male
O09341,C00537,P0016,Organic Snacks Pack,Grocery,23.73,3,PayPal,2023-05-14,10,Asia,No,15.87,87.06,34,Female
O09342,C02965,P0008,Vacuum Cleaner,Home,271.44,3,Credit Card,2023-12-03,4,Africa,No,13.59,827.91,44,Female
O09343,C03037,P0016,Organic Snacks Pack,Grocery,22.75,4,PayPal,2026-01-05,9,Asia,No,9.0,100.0,42,Female
O09344,C03628,P0007,Jacket,Fashion,151.3,1,PayPal,2025-07-16,2,South America,No,13.64,164.94,48,Female
O09345,C03974,P0012,Yoga Mat,Sports,30.82,2,PayPal,2023-03-15,11,North America,No,20.91,82.55,46,Female
O09346,C00435,P0017,Coffee Beans,Grocery,17.45,1,PayPal,2025-04-07,2,South America,No,7.65,25.1,32,Female
O09347,C02154,P0005,Jeans,Fashion,58.79,1,Credit Card,2023-05-19,5,Asia,No,10.45,69.24,48,Female
O09348,C00607,P0002,Laptop,Electronics,1136.54,3,Credit Card,2025-12-24,6,North America,No,14.0,3423.62,26,Female
O09349,C00789,P0001,Smartphone,Electronics,708.44,4,Gift Card,2024-12-15,7,Africa,No,11.82,2845.58,18,Male
O09350,C00299,P0005,Jeans,Fashion,62.61,1,Debit Card,2025-04-02,10,Africa,No,17.51,80.12,61,Male
O09351,C02398,P0012,Yoga Mat,Sports,28.12,4,Debit Card,2024-09-06,14,South America,No,22.75,135.23,34,Male
O09352,C00607,P0005,Jeans,Fashion,64.47,2,Gift Card,2024-03-05,12,North America,No,8.09,137.03,17,Female
O09353,C00068,P0010,Building Blocks,Toys,46.24,1,Gift Card,2025-10-23,2,Europe,No,5.78,52.02,46,Male
O09354,C02783,P0006,Sneakers,Fashion,113.7,2,Credit Card,2023-04-05,14,South America,No,12.91,240.31,46,Male
O09355,C00607,P0017,Coffee Beans,Grocery,17.77,3,Gift Card,2023-02-04,8,South America,No,13.98,67.29,32,Female
O09356,C03161,P0012,Yoga Mat,Sports,27.27,3,PayPal,2024-05-05,1,Africa,No,11.7,93.51,39,Male
O09357,C00961,P0016,Organic Snacks Pack,Grocery,27.4,1,Credit Card,2023-05-25,1,Asia,No,10.37,37.77,34,Female
O09358,C01761,P0007,Jacket,Fashion,136.31,2,Gift Card,2025-06-23,7,Europe,No,20.81,293.43,23,Male
O09359,C02975,P0005,Jeans,Fashion,64.24,3,PayPal,2024-11-19,8,North America,No,11.73,204.45,15,Female
O09360,C03161,P0011,Remote Control Car,Toys,83.51,2,Gift Card,2023-04-06,14,South America,No,24.94,191.96,52,Male
O09361,C01282,P0005,Jeans,Fashion,55.84,3,Gift Card,2023-02-03,8,North America,No,9.66,177.18,28,Male
O09362,C00435,P0009,Coffee Maker,Home,91.18,3,Gift Card,2024-02-15,11,Europe,No,7.47,281.01,40,Male
O09363,C02311,P0015,Perfume,Beauty,106.1,3,PayPal,2026-01-04,3,Europe,No,20.92,339.22,45,Male
O09364,C03193,P0012,Yoga Mat,Sports,28.07,4,PayPal,2024-06-17,5,Asia,No,20.19,132.47,45,Female
O09365,C04090,P0008,Vacuum Cleaner,Home,245.26,1,Credit Card,2024-07-19,12,Asia,No,16.7,261.96,26,Female
O09366,C02063,P0016,Organic Snacks Pack,Grocery,25.68,4,Credit Card,2023-08-27,2,Asia,No,13.2,115.92,40,Female
O09367,C00607,P0004,Smart TV,Electronics,992.27,4,PayPal,2023-02-13,2,Africa,No,18.03,3987.11,20,Female
O09368,C01440,P0005,Jeans,Fashion,58.28,1,Credit Card,2023-03-07,6,Africa,No,18.88,77.16,49,Female
O09369,C02416,P0005,Jeans,Fashion,54.74,2,Credit Card,2023-05-14,2,Europe,No,13.79,123.27,21,Female
O09370,C00320,P0007,Jacket,Fashion,153.5,1,Gift Card,2023-11-05,3,North America,No,19.44,172.94,37,Female
O09371,C01402,P0006,Sneakers,Fashion,119.42,4,Gift Card,2025-10-02,13,Asia,No,24.83,502.51,12,Female
O09372,C02611,P0001,Smartphone,Electronics,766.06,3,Credit Card,2023-02-14,5,Africa,No,21.12,2319.3,37,Male
O09373,C00435,P0009,Coffee Maker,Home,92.17,1,Gift Card,2025-05-19,8,North America,No,23.36,115.53,26,Female
O09374,C00607,P0009,Coffee Maker,Home,93.41,2,Gift Card,2023-03-06,5,Asia,No,13.19,200.01,23,Male
O09375,C03814,P0009,Coffee Maker,Home,82.25,3,PayPal,2025-04-29,12,South America,No,11.21,257.96,35,Male
O09376,C01044,P0011,Remote Control Car,Toys,73.03,2,Debit Card,2023-05-23,3,Africa,No,21.92,167.98,50,Female
O09377,C00435,P0001,Smartphone,Electronics,653.57,2,Debit Card,2024-07-22,10,Africa,No,23.14,1330.28,56,Male
O09378,C01440,P0007,Jacket,Fashion,143.77,2,Credit Card,2025-09-29,10,Europe,No,10.74,298.28,35,Female
O09379,C04151,P0006,Sneakers,Fashion,131.05,1,PayPal,2024-07-21,4,Asia,No,6.47,137.52,38,Male
O09380,C00435,P0013,Dumbbells,Sports,66.25,4,Debit Card,2023-03-27,3,South America,No,11.73,276.73,27,Male
O09381,C01671,P0002,Laptop,Electronics,1226.5,1,Credit Card,2024-07-06,11,Europe,No,13.93,1240.43,43,Male
O09382,C03926,P0008,Vacuum Cleaner,Home,273.53,3,Credit Card,2024-12-16,10,Africa,No,17.2,837.79,51,Female
O09383,C02398,P0005,Jeans,Fashion,64.39,1,Debit Card,2023-12-17,6,North America,No,17.66,82.05,65,Female
O09384,C01280,P0002,Laptop,Electronics,1317.77,4,Credit Card,2024-06-12,9,South America,No,11.03,5282.11,15,Female
O09385,C00607,P0007,Jacket,Fashion,137.07,3,Credit Card,2024-11-28,8,Africa,No,15.22,426.43,33,Male
O09386,C01761,P0002,Laptop,Electronics,1210.59,2,Debit Card,2023-10-08,8,North America,No,11.85,2433.03,32,Male
O09387,C02896,P0008,Vacuum Cleaner,Home,240.56,1,Credit Card,2024-04-11,10,Asia,No,8.7,249.26,25,Male
O09388,C00607,P0015,Perfume,Beauty,109.63,1,PayPal,2025-07-20,6,Africa,No,22.83,132.46,24,Male
O09389,C01350,P0008,Vacuum Cleaner,Home,228.91,3,Gift Card,2023-12-29,8,North America,No,22.24,708.97,46,Male
O09390,C00789,P0017,Coffee Beans,Grocery,19.17,1,Debit Card,2024-10-02,14,Africa,No,16.65,35.82,69,Male
O09391,C01761,P0003,Wireless Earbuds,Electronics,125.05,3,Gift Card,2023-09-30,7,Africa,No,17.89,393.04,23,Male
O09392,C02803,P0009,Coffee Maker,Home,84.63,1,PayPal,2024-08-28,11,Africa,No,5.07,89.7,44,Male
O09393,C01521,P0009,Coffee Maker,Home,88.46,3,Credit Card,2025-06-29,14,North America,No,10.62,276.0,36,Male
O09394,C03426,P0014,Skin Care Set,Beauty,77.39,4,Credit Card,2026-01-02,4,South America,Yes,20.06,329.62,24,Female
O09395,C01262,P0010,Building Blocks,Toys,41.83,2,Credit Card,2024-07-16,13,North America,No,16.41,100.07,44,Male
O09396,C02398,P0006,Sneakers,Fashion,112.15,1,Gift Card,2023-02-17,14,Africa,No,15.2,127.35,54,Male
O09397,C01494,P0014,Skin Care Set,Beauty,92.43,4,Gift Card,2023-12-24,3,Asia,No,14.29,384.01,48,Male
O09398,C03503,P0001,Smartphone,Electronics,692.66,2,Gift Card,2025-11-03,3,South America,No,8.01,1393.33,29,Male
O09399,C00912,P0011,Remote Control Car,Toys,82.29,2,PayPal,2025-05-27,8,Europe,No,18.28,182.86,12,Female
O09400,C01402,P0013,Dumbbells,Sports,76.65,1,Gift Card,2023-04-19,12,South America,No,23.55,100.2,25,Male
O09401,C01266,P0005,Jeans,Fashion,57.96,2,PayPal,2025-07-31,4,Europe,No,14.09,130.01,30,Female
O09402,C01093,P0013,Dumbbells,Sports,66.63,2,Credit Card,2023-07-17,8,North America,No,9.2,142.46,36,Female
O09403,C00347,P0004,Smart TV,Electronics,1017.08,4,Credit Card,2024-07-31,4,Africa,No,7.22,4075.54,18,Male
O09404,C03009,P0009,Coffee Maker,Home,91.38,1,Credit Card,2024-05-15,12,Asia,No,16.33,107.71,36,Male
O09405,C03705,P0009,Coffee Maker,Home,91.91,2,Gift Card,2024-07-05,12,South America,No,8.14,191.96,27,Female
O09406,C02398,P0001,Smartphone,Electronics,686.09,1,PayPal,2023-09-19,6,South America,No,13.22,699.31,37,Male
O09407,C01819,P0005,Jeans,Fashion,61.9,2,Credit Card,2023-02-17,11,South America,No,6.87,130.67,52,Male
O09408,C03784,P0010,Building Blocks,Toys,44.49,3,PayPal,2025-06-19,11,Asia,No,23.28,156.75,67,Female
O09409,C03784,P0007,Jacket,Fashion,161.98,1,PayPal,2023-08-31,9,South America,No,14.47,176.45,29,Female
O09410,C01508,P0002,Laptop,Electronics,1216.08,4,Gift Card,2023-05-28,8,Asia,No,8.82,4873.14,43,Male
O09411,C02401,P0016,Organic Snacks Pack,Grocery,24.82,3,Debit Card,2024-04-22,10,South America,No,24.49,98.95,46,Female
O09412,C00598,P0002,Laptop,Electronics,1162.69,2,Debit Card,2023-03-06,12,Asia,No,16.79,2342.17,40,Female
O09413,C02177,P0016,Organic Snacks Pack,Grocery,23.1,3,Credit Card,2025-01-12,10,North America,No,20.44,89.74,59,Male
O09414,C01850,P0008,Vacuum Cleaner,Home,233.73,3,PayPal,2025-12-21,14,Africa,No,22.23,723.42,35,Male
O09415,C00803,P0017,Coffee Beans,Grocery,16.54,4,Debit Card,2023-07-24,8,Asia,No,18.68,84.84,32,Male
O09416,C03770,P0008,Vacuum Cleaner,Home,247.73,2,Credit Card,2023-07-01,12,Europe,No,22.36,517.82,33,Male
O09417,C00208,P0001,Smartphone,Electronics,760.13,4,Gift Card,2024-12-06,10,Africa,No,10.08,3050.6,49,Male
O09418,C04090,P0013,Dumbbells,Sports,71.53,4,PayPal,2024-04-13,6,Europe,No,23.38,309.5,52,Female
O09419,C03276,P0009,Coffee Maker,Home,94.06,1,Gift Card,2023-08-27,10,Europe,No,22.24,116.3,27,Female
O09420,C02048,P0008,Vacuum Cleaner,Home,269.58,1,Debit Card,2023-04-13,11,South America,No,19.45,289.03,20,Male
O09421,C00098,P0002,Laptop,Electronics,1173.83,2,Credit Card,2024-12-11,14,Africa,Yes,14.31,2361.97,47,Female
O09422,C02465,P0008,Vacuum Cleaner,Home,241.56,4,Gift Card,2023-02-01,6,Africa,No,18.9,985.14,52,Female
O09423,C01850,P0008,Vacuum Cleaner,Home,235.71,1,Credit Card,2024-01-21,5,Asia,No,13.54,249.25,51,Female
O09424,C02127,P0009,Coffee Maker,Home,88.14,4,Gift Card,2025-01-03,1,Asia,No,23.03,375.59,18,Female
O09425,C03457,P0005,Jeans,Fashion,53.89,1,Gift Card,2023-10-12,3,Africa,No,22.81,76.7,21,Female
O09426,C03646,P0011,Remote Control Car,Toys,76.96,4,Gift Card,2025-09-04,14,North America,No,23.76,331.6,46,Female
O09427,C01036,P0003,Wireless Earbuds,Electronics,129.6,2,PayPal,2024-01-02,14,Europe,No,24.25,283.45,16,Female
O09428,C00607,P0001,Smartphone,Electronics,724.07,4,PayPal,2025-10-17,6,South America,No,11.9,2908.18,52,Female
O09429,C01010,P0003,Wireless Earbuds,Electronics,116.35,1,Gift Card,2024-11-20,11,Africa,Yes,18.34,134.69,28,Female
O09430,C00276,P0003,Wireless Earbuds,Electronics,139.98,4,PayPal,2025-07-05,7,Asia,No,21.33,581.25,43,Male
O09431,C00607,P0013,Dumbbells,Sports,74.87,4,Debit Card,2025-12-26,11,Asia,No,8.38,307.86,27,Male
O09432,C00159,P0001,Smartphone,Electronics,742.79,4,Debit Card,2023-03-14,12,Europe,Yes,7.77,2978.93,48,Male
O09433,C00308,P0003,Wireless Earbuds,Electronics,121.12,3,Credit Card,2024-10-08,7,North America,No,13.8,377.16,27,Male
O09434,C02416,P0005,Jeans,Fashion,62.99,1,PayPal,2024-09-09,4,Europe,No,18.44,81.43,24,Male
O09435,C01212,P0007,Jacket,Fashion,155.71,2,Credit Card,2024-09-17,13,South America,No,6.12,317.54,48,Male
O09436,C00607,P0011,Remote Control Car,Toys,85.21,3,Debit Card,2023-07-25,5,Europe,No,10.2,265.83,39,Male
O09437,C01840,P0017,Coffee Beans,Grocery,18.24,3,Gift Card,2023-08-24,2,South America,No,21.36,76.08,43,Male
O09438,C01403,P0016,Organic Snacks Pack,Grocery,25.91,4,Credit Card,2024-09-04,13,South America,No,8.54,112.18,33,Male
O09439,C00607,P0016,Organic Snacks Pack,Grocery,26.47,3,Gift Card,2025-07-22,8,Europe,No,19.43,98.84,37,Female
O09440,C00481,P0011,Remote Control Car,Toys,76.37,4,Credit Card,2025-06-28,11,South America,No,23.3,328.78,39,Male
O09441,C00937,P0005,Jeans,Fashion,54.49,3,Credit Card,2025-09-27,1,Africa,No,20.32,183.79,14,Male
O09442,C00727,P0002,Laptop,Electronics,1196.1,2,PayPal,2023-04-30,12,South America,No,20.71,2412.91,29,Female
O09443,C02193,P0003,Wireless Earbuds,Electronics,120.68,1,PayPal,2024-05-28,10,South America,No,14.99,135.67,19,Female
O09444,C02190,P0009,Coffee Maker,Home,84.43,2,Debit Card,2025-11-22,11,North America,No,24.61,193.47,42,Female
O09445,C03966,P0005,Jeans,Fashion,54.11,4,PayPal,2024-08-19,4,Africa,No,9.3,225.74,28,Male
O09446,C00607,P0004,Smart TV,Electronics,992.96,1,Debit Card,2024-08-24,9,North America,No,11.39,1004.35,36,Female
O09447,C03043,P0005,Jeans,Fashion,55.04,3,Credit Card,2025-02-10,12,Europe,No,15.73,180.85,17,Female
O09448,C02832,P0017,Coffee Beans,Grocery,18.0,3,Credit Card,2024-05-03,2,Asia,No,9.39,63.39,31,Male
O09449,C02612,P0017,Coffee Beans,Grocery,16.21,4,Gift Card,2024-08-28,2,Asia,No,15.35,80.19,39,Female
O09450,C00709,P0001,Smartphone,Electronics,694.83,2,Credit Card,2025-12-24,8,Africa,No,10.76,1400.42,27,Male
O09451,C00210,P0015,Perfume,Beauty,112.73,2,Credit Card,2023-08-04,12,Africa,No,17.1,242.56,22,Female
O09452,C02992,P0003,Wireless Earbuds,Electronics,130.47,3,Gift Card,2023-11-30,1,North America,No,11.37,402.78,27,Female
O09453,C02803,P0016,Organic Snacks Pack,Grocery,24.29,4,Credit Card,2025-10-13,7,South America,No,23.16,120.32,21,Female
O09454,C00343,P0008,Vacuum Cleaner,Home,273.43,4,Credit Card,2024-05-10,10,Asia,Yes,13.51,1107.23,49,Male
O09455,C02182,P0012,Yoga Mat,Sports,31.8,2,Debit Card,2024-06-01,2,Europe,No,21.78,85.38,45,Male
O09456,C01440,P0006,Sneakers,Fashion,112.13,4,Credit Card,2023-07-21,14,North America,No,15.13,463.65,35,Female
O09457,C02241,P0014,Skin Care Set,Beauty,80.11,3,Credit Card,2025-05-17,5,Africa,No,14.5,254.83,39,Female
O09458,C02398,P0017,Coffee Beans,Grocery,17.85,2,Gift Card,2025-06-25,2,Africa,No,7.19,42.89,36,Female
O09459,C00120,P0001,Smartphone,Electronics,682.33,2,PayPal,2025-10-05,1,North America,No,13.02,1377.68,49,Male
O09460,C03140,P0017,Coffee Beans,Grocery,19.06,3,Credit Card,2025-01-20,9,North America,No,8.47,65.65,40,Female
O09461,C00642,P0004,Smart TV,Electronics,942.1,2,Gift Card,2023-08-22,8,North America,No,8.23,1892.43,47,Male
O09462,C00435,P0014,Skin Care Set,Beauty,77.95,4,Gift Card,2025-07-04,7,Europe,No,12.09,323.89,21,Male
O09463,C00832,P0017,Coffee Beans,Grocery,16.99,1,PayPal,2025-09-05,4,Africa,No,20.91,37.9,36,Male
O09464,C03252,P0008,Vacuum Cleaner,Home,252.71,3,Gift Card,2025-06-08,9,North America,No,10.18,768.31,38,Female
O09465,C02803,P0006,Sneakers,Fashion,120.01,4,PayPal,2024-10-31,14,North America,No,10.59,490.63,16,Female
O09466,C01622,P0014,Skin Care Set,Beauty,76.79,1,Debit Card,2025-02-18,14,South America,No,7.12,83.91,30,Female
O09467,C00607,P0005,Jeans,Fashion,54.36,3,Gift Card,2025-10-31,1,North America,No,10.32,173.4,27,Female
O09468,C01850,P0003,Wireless Earbuds,Electronics,129.68,3,Credit Card,2023-09-21,8,Europe,No,22.17,411.21,26,Female
O09469,C02881,P0003,Wireless Earbuds,Electronics,131.47,3,Debit Card,2023-06-13,13,South America,No,9.67,404.08,38,Female
O09470,C01440,P0007,Jacket,Fashion,147.62,4,PayPal,2023-11-28,5,North America,No,21.39,611.87,30,Male
O09471,C03399,P0016,Organic Snacks Pack,Grocery,27.05,3,Credit Card,2025-03-17,6,Africa,No,7.67,88.82,14,Male
O09472,C02607,P0012,Yoga Mat,Sports,31.34,3,Gift Card,2023-11-12,10,Asia,No,15.55,109.57,43,Female
O09473,C02272,P0006,Sneakers,Fashion,123.8,2,Gift Card,2024-03-17,3,South America,No,12.03,259.63,19,Female
O09474,C02834,P0008,Vacuum Cleaner,Home,271.89,2,Gift Card,2024-09-26,7,South America,No,8.14,551.92,34,Male
O09475,C00610,P0011,Remote Control Car,Toys,79.08,4,Debit Card,2024-06-26,13,Asia,No,5.55,321.87,32,Male
O09476,C00457,P0007,Jacket,Fashion,139.1,4,PayPal,2024-07-08,6,North America,No,18.5,574.9,18,Male
O09477,C02694,P0004,Smart TV,Electronics,913.57,4,Gift Card,2025-04-17,13,South America,No,19.84,3674.12,53,Male
O09478,C04160,P0013,Dumbbells,Sports,66.63,1,Credit Card,2024-09-27,1,Asia,Yes,15.57,82.2,19,Female
O09479,C00957,P0013,Dumbbells,Sports,66.51,3,Credit Card,2024-04-20,9,South America,No,24.4,223.93,48,Male
O09480,C02560,P0009,Coffee Maker,Home,88.08,1,Debit Card,2023-11-17,1,Africa,No,20.57,108.65,25,Female
O09481,C01402,P0009,Coffee Maker,Home,87.0,2,Credit Card,2025-01-02,2,Africa,No,9.05,183.05,37,Female
O09482,C01498,P0012,Yoga Mat,Sports,27.46,3,Gift Card,2025-12-07,6,Africa,No,10.21,92.59,55,Male
O09483,C00435,P0008,Vacuum Cleaner,Home,227.93,3,Credit Card,2024-11-30,6,Europe,No,13.58,697.37,50,Female
O09484,C02878,P0007,Jacket,Fashion,146.98,1,Debit Card,2023-11-04,6,Europe,No,9.35,156.33,23,Female
O09485,C00742,P0017,Coffee Beans,Grocery,17.36,4,Debit Card,2024-08-30,7,Europe,No,11.71,81.15,45,Male
O09486,C00789,P0013,Dumbbells,Sports,63.14,3,Debit Card,2024-07-21,5,Asia,No,8.17,197.59,30,Female
O09487,C04090,P0016,Organic Snacks Pack,Grocery,24.38,4,PayPal,2024-03-01,1,Africa,No,18.77,116.29,41,Female
O09488,C00509,P0003,Wireless Earbuds,Electronics,134.59,3,Debit Card,2023-04-28,13,North America,No,15.51,419.28,45,Male
O09489,C02803,P0006,Sneakers,Fashion,123.32,3,PayPal,2024-11-09,9,North America,No,6.3,376.26,39,Female
O09490,C01900,P0016,Organic Snacks Pack,Grocery,24.56,2,Gift Card,2023-08-12,5,South America,No,23.84,72.96,26,Female
O09491,C02674,P0017,Coffee Beans,Grocery,18.62,3,PayPal,2023-02-22,9,North America,No,10.74,66.6,22,Female
O09492,C02803,P0006,Sneakers,Fashion,126.14,3,Gift Card,2025-02-02,3,Asia,No,18.12,396.54,31,Male
O09493,C01761,P0017,Coffee Beans,Grocery,19.7,1,Debit Card,2025-02-15,11,North America,No,10.17,29.87,14,Male
O09494,C02284,P0003,Wireless Earbuds,Electronics,130.42,2,Debit Card,2025-03-24,8,Asia,No,7.4,268.24,53,Female
O09495,C04090,P0007,Jacket,Fashion,161.73,3,PayPal,2024-02-11,8,Asia,No,22.15,507.34,35,Female
O09496,C03616,P0003,Wireless Earbuds,Electronics,118.14,3,Credit Card,2025-05-28,2,Europe,No,24.98,379.4,31,Male
O09497,C03540,P0007,Jacket,Fashion,139.14,1,Gift Card,2024-11-14,6,Africa,No,13.54,152.68,31,Female
O09498,C00607,P0007,Jacket,Fashion,139.71,2,PayPal,2024-09-17,3,North America,No,12.51,291.93,49,Male
O09499,C02398,P0006,Sneakers,Fashion,126.9,3,Credit Card,2023-05-20,10,Africa,No,24.81,405.51,18,Female
O09500,C01011,P0004,Smart TV,Electronics,971.14,4,PayPal,2025-02-27,12,South America,No,19.57,3904.13,12,Male
O09501,C01750,P0002,Laptop,Electronics,1237.67,1,Debit Card,2023-09-02,14,South America,No,24.34,1262.01,21,Male
O09502,C00607,P0009,Coffee Maker,Home,94.51,3,Debit Card,2023-07-10,11,Africa,No,14.58,298.11,33,Male
O09503,C01402,P0015,Perfume,Beauty,108.43,1,PayPal,2024-06-03,12,South America,No,5.24,113.67,18,Female
O09504,C01440,P0016,Organic Snacks Pack,Grocery,25.19,1,Credit Card,2023-05-17,2,Asia,No,16.29,41.48,52,Male
O09505,C02398,P0016,Organic Snacks Pack,Grocery,25.2,4,Debit Card,2025-04-21,10,Asia,No,15.15,115.95,16,Male
O09506,C02219,P0007,Jacket,Fashion,156.02,1,Debit Card,2023-08-01,9,South America,No,17.69,173.71,56,Female
O09507,C03600,P0012,Yoga Mat,Sports,30.52,2,Credit Card,2023-06-26,7,Europe,No,23.48,84.52,25,Male
O09508,C02172,P0009,Coffee Maker,Home,95.15,4,PayPal,2024-11-23,13,Europe,No,16.66,397.26,30,Male
O09509,C02803,P0002,Laptop,Electronics,1252.69,2,Gift Card,2023-12-10,9,South America,Yes,10.76,2516.14,23,Female
